model,activity,score
BAAI/AltCLIP,applying_nail_polish,0.813953488372093
BAAI/AltCLIP,carving_the_turkey,1.0
BAAI/AltCLIP,crafting_homemade_gifts,1.0
BAAI/AltCLIP,doing_pilates,0.8918918918918919
BAAI/AltCLIP,handling_barbecue_equipment,0.9574468085106383
BAAI/AltCLIP,participating_in_american_football,0.9743589743589743
BAAI/AltCLIP,performing_physical_repairs,1.0
BAAI/AltCLIP,playing_poker,1.0
BAAI/AltCLIP,preparing_harbel_teas,0.8604651162790697
BAAI/AltCLIP,shaving_facial_hair,0.9230769230769231
BAAI/AltCLIP,tying_a_childs_hair_into_a_ponytail,0.9655172413793104
BAAI/AltCLIP,unclogging_drains_or_fixing_leaks,0.9714285714285714
EVA01-g-14 laion400m_s11b_b41k,applying_nail_polish,0.813953488372093
EVA01-g-14 laion400m_s11b_b41k,carving_the_turkey,1.0
EVA01-g-14 laion400m_s11b_b41k,crafting_homemade_gifts,0.975609756097561
EVA01-g-14 laion400m_s11b_b41k,doing_pilates,0.8648648648648649
EVA01-g-14 laion400m_s11b_b41k,handling_barbecue_equipment,1.0
EVA01-g-14 laion400m_s11b_b41k,participating_in_american_football,1.0
EVA01-g-14 laion400m_s11b_b41k,performing_physical_repairs,1.0
EVA01-g-14 laion400m_s11b_b41k,playing_poker,0.9473684210526315
EVA01-g-14 laion400m_s11b_b41k,preparing_harbel_teas,0.6511627906976745
EVA01-g-14 laion400m_s11b_b41k,shaving_facial_hair,0.8205128205128205
EVA01-g-14 laion400m_s11b_b41k,tying_a_childs_hair_into_a_ponytail,0.8275862068965517
EVA01-g-14 laion400m_s11b_b41k,unclogging_drains_or_fixing_leaks,0.8857142857142857
EVA02-L-14 merged2b_s4b_b131k,applying_nail_polish,0.8604651162790697
EVA02-L-14 merged2b_s4b_b131k,carving_the_turkey,1.0
EVA02-L-14 merged2b_s4b_b131k,crafting_homemade_gifts,0.9512195121951219
EVA02-L-14 merged2b_s4b_b131k,doing_pilates,0.9459459459459459
