model,activity,score
BAAI/AltCLIP,applying_nail_polish,0.7428571428571429
BAAI/AltCLIP,carving_the_turkey,0.5
BAAI/AltCLIP,crafting_homemade_gifts,0.6785714285714286
BAAI/AltCLIP,doing_pilates,0.4375
BAAI/AltCLIP,handling_barbecue_equipment,0.4857142857142857
BAAI/AltCLIP,participating_in_american_football,0.26666666666666666
BAAI/AltCLIP,performing_physical_repairs,0.3235294117647059
BAAI/AltCLIP,playing_poker,0.6764705882352942
BAAI/AltCLIP,preparing_harbel_teas,0.6666666666666666
BAAI/AltCLIP,shaving_facial_hair,0.5
BAAI/AltCLIP,tying_a_childs_hair_into_a_ponytail,0.7333333333333333
BAAI/AltCLIP,unclogging_drains_or_fixing_leaks,0.6296296296296297
EVA01-g-14 laion400m_s11b_b41k,applying_nail_polish,0.7428571428571429
EVA01-g-14 laion400m_s11b_b41k,carving_the_turkey,0.7
EVA01-g-14 laion400m_s11b_b41k,crafting_homemade_gifts,0.6785714285714286
EVA01-g-14 laion400m_s11b_b41k,doing_pilates,0.65625
EVA01-g-14 laion400m_s11b_b41k,handling_barbecue_equipment,0.42857142857142855
EVA01-g-14 laion400m_s11b_b41k,participating_in_american_football,0.5
EVA01-g-14 laion400m_s11b_b41k,performing_physical_repairs,0.4411764705882353
EVA01-g-14 laion400m_s11b_b41k,playing_poker,0.47058823529411764
EVA01-g-14 laion400m_s11b_b41k,preparing_harbel_teas,0.696969696969697
EVA01-g-14 laion400m_s11b_b41k,shaving_facial_hair,0.5
EVA01-g-14 laion400m_s11b_b41k,tying_a_childs_hair_into_a_ponytail,0.9333333333333333
EVA01-g-14 laion400m_s11b_b41k,unclogging_drains_or_fixing_leaks,0.5185185185185185
EVA02-L-14 merged2b_s4b_b131k,applying_nail_polish,0.7142857142857143
EVA02-L-14 merged2b_s4b_b131k,carving_the_turkey,0.6
EVA02-L-14 merged2b_s4b_b131k,crafting_homemade_gifts,0.5714285714285714
EVA02-L-14 merged2b_s4b_b131k,doing_pilates,0.53125
EVA02-L-14 merged2b_s4b_b131k,handling_barbecue_equipment,0.4
EVA02-L-14 merged2b_s4b_b131k,participating_in_american_football,0.4666666666666667
EVA02-L-14 merged2b_s4b_b131k,performing_physical_repairs,0.3235294117647059
EVA02-L-14 merged2b_s4b_b131k,playing_poker,0.4117647058823529
EVA02-L-14 merged2b_s4b_b131k,preparing_harbel_teas,0.6666666666666666
EVA02-L-14 merged2b_s4b_b131k,shaving_facial_hair,0.53125
EVA02-L-14 merged2b_s4b_b131k,tying_a_childs_hair_into_a_ponytail,0.8666666666666667
EVA02-L-14 merged2b_s4b_b131k,unclogging_drains_or_fixing_leaks,0.5185185185185185
RN50x64 openai,applying_nail_polish,0.7142857142857143
RN50x64 openai,carving_the_turkey,0.4666666666666667
RN50x64 openai,crafting_homemade_gifts,0.7857142857142857
RN50x64 openai,doing_pilates,0.59375
RN50x64 openai,handling_barbecue_equipment,0.5428571428571428
RN50x64 openai,participating_in_american_football,0.5
RN50x64 openai,performing_physical_repairs,0.35294117647058826
RN50x64 openai,playing_poker,0.5882352941176471
RN50x64 openai,preparing_harbel_teas,0.6363636363636364
RN50x64 openai,shaving_facial_hair,0.46875
RN50x64 openai,tying_a_childs_hair_into_a_ponytail,0.6333333333333333
RN50x64 openai,unclogging_drains_or_fixing_leaks,0.6296296296296297
ViT-B-16 openai,applying_nail_polish,0.4857142857142857
ViT-B-16 openai,carving_the_turkey,0.6333333333333333
ViT-B-16 openai,crafting_homemade_gifts,0.8928571428571429
ViT-B-16 openai,doing_pilates,0.625
ViT-B-16 openai,handling_barbecue_equipment,0.6571428571428571
ViT-B-16 openai,participating_in_american_football,0.5
ViT-B-16 openai,performing_physical_repairs,0.47058823529411764
ViT-B-16 openai,playing_poker,0.4411764705882353
ViT-B-16 openai,preparing_harbel_teas,0.6666666666666666
ViT-B-16 openai,shaving_facial_hair,0.65625
ViT-B-16 openai,tying_a_childs_hair_into_a_ponytail,0.7666666666666667
ViT-B-16 openai,unclogging_drains_or_fixing_leaks,0.5555555555555556
