model,activity,score
BAAI/AltCLIP,applying_nail_polish,0.5813953488372093
BAAI/AltCLIP,carving_the_turkey,0.7631578947368421
BAAI/AltCLIP,crafting_homemade_gifts,0.7317073170731707
BAAI/AltCLIP,doing_pilates,0.6486486486486487
BAAI/AltCLIP,handling_barbecue_equipment,0.3191489361702128
BAAI/AltCLIP,participating_in_american_football,0.4358974358974359
BAAI/AltCLIP,performing_physical_repairs,0.4473684210526316
BAAI/AltCLIP,playing_poker,0.13157894736842105
BAAI/AltCLIP,preparing_harbel_teas,0.3488372093023256
BAAI/AltCLIP,shaving_facial_hair,0.15384615384615385
BAAI/AltCLIP,tying_a_childs_hair_into_a_ponytail,0.8620689655172413
BAAI/AltCLIP,unclogging_drains_or_fixing_leaks,0.4857142857142857
EVA01-g-14 laion400m_s11b_b41k,applying_nail_polish,0.5813953488372093
EVA01-g-14 laion400m_s11b_b41k,carving_the_turkey,0.7368421052631579
EVA01-g-14 laion400m_s11b_b41k,crafting_homemade_gifts,0.6341463414634146
EVA01-g-14 laion400m_s11b_b41k,doing_pilates,0.6486486486486487
EVA01-g-14 laion400m_s11b_b41k,handling_barbecue_equipment,0.2978723404255319
EVA01-g-14 laion400m_s11b_b41k,participating_in_american_football,0.28205128205128205
EVA01-g-14 laion400m_s11b_b41k,performing_physical_repairs,0.39473684210526316
EVA01-g-14 laion400m_s11b_b41k,playing_poker,0.2894736842105263
EVA01-g-14 laion400m_s11b_b41k,preparing_harbel_teas,0.37209302325581395
EVA01-g-14 laion400m_s11b_b41k,shaving_facial_hair,0.23076923076923078
EVA01-g-14 laion400m_s11b_b41k,tying_a_childs_hair_into_a_ponytail,0.7586206896551724
EVA01-g-14 laion400m_s11b_b41k,unclogging_drains_or_fixing_leaks,0.5428571428571428
EVA02-L-14 merged2b_s4b_b131k,applying_nail_polish,0.5581395348837209
EVA02-L-14 merged2b_s4b_b131k,carving_the_turkey,0.8157894736842105
EVA02-L-14 merged2b_s4b_b131k,crafting_homemade_gifts,0.6585365853658537
EVA02-L-14 merged2b_s4b_b131k,doing_pilates,0.6756756756756757
EVA02-L-14 merged2b_s4b_b131k,handling_barbecue_equipment,0.425531914893617
EVA02-L-14 merged2b_s4b_b131k,participating_in_american_football,0.23076923076923078
EVA02-L-14 merged2b_s4b_b131k,performing_physical_repairs,0.47368421052631576
EVA02-L-14 merged2b_s4b_b131k,playing_poker,0.15789473684210525
EVA02-L-14 merged2b_s4b_b131k,preparing_harbel_teas,0.37209302325581395
EVA02-L-14 merged2b_s4b_b131k,shaving_facial_hair,0.1282051282051282
EVA02-L-14 merged2b_s4b_b131k,tying_a_childs_hair_into_a_ponytail,0.6896551724137931
EVA02-L-14 merged2b_s4b_b131k,unclogging_drains_or_fixing_leaks,0.5142857142857142
RN50x64 openai,applying_nail_polish,0.5348837209302325
RN50x64 openai,carving_the_turkey,0.9210526315789473
RN50x64 openai,crafting_homemade_gifts,0.5609756097560976
RN50x64 openai,doing_pilates,0.5675675675675675
RN50x64 openai,handling_barbecue_equipment,0.48936170212765956
RN50x64 openai,participating_in_american_football,0.41025641025641024
RN50x64 openai,performing_physical_repairs,0.42105263157894735
RN50x64 openai,playing_poker,0.5
RN50x64 openai,preparing_harbel_teas,0.6744186046511628
RN50x64 openai,shaving_facial_hair,0.28205128205128205
RN50x64 openai,tying_a_childs_hair_into_a_ponytail,0.8275862068965517
RN50x64 openai,unclogging_drains_or_fixing_leaks,0.22857142857142856
ViT-B-16 openai,applying_nail_polish,0.5116279069767442
ViT-B-16 openai,carving_the_turkey,0.7368421052631579
ViT-B-16 openai,crafting_homemade_gifts,0.5609756097560976
ViT-B-16 openai,doing_pilates,0.6216216216216216
ViT-B-16 openai,handling_barbecue_equipment,0.5106382978723404
ViT-B-16 openai,participating_in_american_football,0.3333333333333333
ViT-B-16 openai,performing_physical_repairs,0.4473684210526316
ViT-B-16 openai,playing_poker,0.5789473684210527
ViT-B-16 openai,preparing_harbel_teas,0.2558139534883721
ViT-B-16 openai,shaving_facial_hair,0.10256410256410256
ViT-B-16 openai,tying_a_childs_hair_into_a_ponytail,0.8275862068965517
ViT-B-16 openai,unclogging_drains_or_fixing_leaks,0.45714285714285713
ViT-B-32 openai,applying_nail_polish,0.4418604651162791
ViT-B-32 openai,carving_the_turkey,0.7631578947368421
ViT-B-32 openai,crafting_homemade_gifts,0.5121951219512195
ViT-B-32 openai,doing_pilates,0.6216216216216216
ViT-B-32 openai,handling_barbecue_equipment,0.3191489361702128
ViT-B-32 openai,participating_in_american_football,0.38461538461538464
ViT-B-32 openai,performing_physical_repairs,0.47368421052631576
ViT-B-32 openai,playing_poker,0.42105263157894735
ViT-B-32 openai,preparing_harbel_teas,0.7209302325581395
ViT-B-32 openai,shaving_facial_hair,0.07692307692307693
ViT-B-32 openai,tying_a_childs_hair_into_a_ponytail,0.7586206896551724
ViT-B-32 openai,unclogging_drains_or_fixing_leaks,0.3142857142857143
ViT-L-14 openai,applying_nail_polish,0.5348837209302325
ViT-L-14 openai,carving_the_turkey,0.7894736842105263
ViT-L-14 openai,crafting_homemade_gifts,0.6585365853658537
ViT-L-14 openai,doing_pilates,0.6216216216216216
ViT-L-14 openai,handling_barbecue_equipment,0.5957446808510638
ViT-L-14 openai,participating_in_american_football,0.4358974358974359
ViT-L-14 openai,performing_physical_repairs,0.2894736842105263
ViT-L-14 openai,playing_poker,0.18421052631578946
ViT-L-14 openai,preparing_harbel_teas,0.5116279069767442
ViT-L-14 openai,shaving_facial_hair,0.1282051282051282
ViT-L-14 openai,tying_a_childs_hair_into_a_ponytail,0.8275862068965517
ViT-L-14 openai,unclogging_drains_or_fixing_leaks,0.5428571428571428
coca_ViT-B-32 laion2b_s13b_b90k,applying_nail_polish,0.5813953488372093
coca_ViT-B-32 laion2b_s13b_b90k,carving_the_turkey,0.8157894736842105
coca_ViT-B-32 laion2b_s13b_b90k,crafting_homemade_gifts,0.7560975609756098
coca_ViT-B-32 laion2b_s13b_b90k,doing_pilates,0.5675675675675675
coca_ViT-B-32 laion2b_s13b_b90k,handling_barbecue_equipment,0.2127659574468085
coca_ViT-B-32 laion2b_s13b_b90k,participating_in_american_football,0.10256410256410256
coca_ViT-B-32 laion2b_s13b_b90k,performing_physical_repairs,0.3684210526315789
coca_ViT-B-32 laion2b_s13b_b90k,playing_poker,0.34210526315789475
coca_ViT-B-32 laion2b_s13b_b90k,preparing_harbel_teas,0.3023255813953488
coca_ViT-B-32 laion2b_s13b_b90k,shaving_facial_hair,0.1794871794871795
coca_ViT-B-32 laion2b_s13b_b90k,tying_a_childs_hair_into_a_ponytail,0.6206896551724138
coca_ViT-B-32 laion2b_s13b_b90k,unclogging_drains_or_fixing_leaks,0.34285714285714286
coca_ViT-L-14 laion2b_s13b_b90k,applying_nail_polish,0.5348837209302325
coca_ViT-L-14 laion2b_s13b_b90k,carving_the_turkey,0.7105263157894737
coca_ViT-L-14 laion2b_s13b_b90k,crafting_homemade_gifts,0.6097560975609756
coca_ViT-L-14 laion2b_s13b_b90k,doing_pilates,0.5945945945945946
coca_ViT-L-14 laion2b_s13b_b90k,handling_barbecue_equipment,0.2765957446808511
coca_ViT-L-14 laion2b_s13b_b90k,participating_in_american_football,0.3333333333333333
coca_ViT-L-14 laion2b_s13b_b90k,performing_physical_repairs,0.39473684210526316
coca_ViT-L-14 laion2b_s13b_b90k,playing_poker,0.23684210526315788
coca_ViT-L-14 laion2b_s13b_b90k,preparing_harbel_teas,0.18604651162790697
coca_ViT-L-14 laion2b_s13b_b90k,shaving_facial_hair,0.15384615384615385
coca_ViT-L-14 laion2b_s13b_b90k,tying_a_childs_hair_into_a_ponytail,0.7586206896551724
coca_ViT-L-14 laion2b_s13b_b90k,unclogging_drains_or_fixing_leaks,0.3142857142857143
facebook/flava-full,applying_nail_polish,0.8372093023255814
facebook/flava-full,carving_the_turkey,0.7631578947368421
facebook/flava-full,crafting_homemade_gifts,0.6341463414634146
facebook/flava-full,doing_pilates,0.4864864864864865
facebook/flava-full,handling_barbecue_equipment,0.2127659574468085
facebook/flava-full,participating_in_american_football,0.20512820512820512
facebook/flava-full,performing_physical_repairs,0.34210526315789475
facebook/flava-full,playing_poker,0.4473684210526316
facebook/flava-full,preparing_harbel_teas,0.20930232558139536
facebook/flava-full,shaving_facial_hair,0.05128205128205128
facebook/flava-full,tying_a_childs_hair_into_a_ponytail,0.7931034482758621
facebook/flava-full,unclogging_drains_or_fixing_leaks,0.34285714285714286
kakaobrain/align-base,applying_nail_polish,0.6744186046511628
kakaobrain/align-base,carving_the_turkey,0.7631578947368421
kakaobrain/align-base,crafting_homemade_gifts,0.6829268292682927
kakaobrain/align-base,doing_pilates,0.7027027027027027
kakaobrain/align-base,handling_barbecue_equipment,0.3191489361702128
kakaobrain/align-base,participating_in_american_football,0.1794871794871795
kakaobrain/align-base,performing_physical_repairs,0.4473684210526316
kakaobrain/align-base,playing_poker,0.2894736842105263
kakaobrain/align-base,preparing_harbel_teas,0.4186046511627907
kakaobrain/align-base,shaving_facial_hair,0.07692307692307693
kakaobrain/align-base,tying_a_childs_hair_into_a_ponytail,0.7931034482758621
kakaobrain/align-base,unclogging_drains_or_fixing_leaks,0.42857142857142855
