model,activity,score
BAAI/AltCLIP,applying_nail_polish,0.3142857142857143
BAAI/AltCLIP,carving_the_turkey,0.7
BAAI/AltCLIP,crafting_homemade_gifts,0.32142857142857145
BAAI/AltCLIP,doing_pilates,0.625
BAAI/AltCLIP,handling_barbecue_equipment,0.5714285714285714
BAAI/AltCLIP,participating_in_american_football,0.7666666666666667
BAAI/AltCLIP,performing_physical_repairs,0.6764705882352942
BAAI/AltCLIP,playing_poker,0.4411764705882353
BAAI/AltCLIP,preparing_harbel_teas,0.36363636363636365
BAAI/AltCLIP,shaving_facial_hair,0.53125
BAAI/AltCLIP,tying_a_childs_hair_into_a_ponytail,0.36666666666666664
BAAI/AltCLIP,unclogging_drains_or_fixing_leaks,0.37037037037037035
EVA01-g-14 laion400m_s11b_b41k,applying_nail_polish,0.3142857142857143
EVA01-g-14 laion400m_s11b_b41k,carving_the_turkey,0.4666666666666667
EVA01-g-14 laion400m_s11b_b41k,crafting_homemade_gifts,0.2857142857142857
EVA01-g-14 laion400m_s11b_b41k,doing_pilates,0.53125
EVA01-g-14 laion400m_s11b_b41k,handling_barbecue_equipment,0.6571428571428571
EVA01-g-14 laion400m_s11b_b41k,participating_in_american_football,0.6
EVA01-g-14 laion400m_s11b_b41k,performing_physical_repairs,0.5588235294117647
EVA01-g-14 laion400m_s11b_b41k,playing_poker,0.5882352941176471
EVA01-g-14 laion400m_s11b_b41k,preparing_harbel_teas,0.3939393939393939
EVA01-g-14 laion400m_s11b_b41k,shaving_facial_hair,0.5
EVA01-g-14 laion400m_s11b_b41k,tying_a_childs_hair_into_a_ponytail,0.23333333333333334
EVA01-g-14 laion400m_s11b_b41k,unclogging_drains_or_fixing_leaks,0.5185185185185185
EVA02-L-14 merged2b_s4b_b131k,applying_nail_polish,0.3142857142857143
EVA02-L-14 merged2b_s4b_b131k,carving_the_turkey,0.5
EVA02-L-14 merged2b_s4b_b131k,crafting_homemade_gifts,0.4642857142857143
EVA02-L-14 merged2b_s4b_b131k,doing_pilates,0.4375
EVA02-L-14 merged2b_s4b_b131k,handling_barbecue_equipment,0.6285714285714286
EVA02-L-14 merged2b_s4b_b131k,participating_in_american_football,0.6666666666666666
EVA02-L-14 merged2b_s4b_b131k,performing_physical_repairs,0.7647058823529411
EVA02-L-14 merged2b_s4b_b131k,playing_poker,0.6176470588235294
EVA02-L-14 merged2b_s4b_b131k,preparing_harbel_teas,0.42424242424242425
EVA02-L-14 merged2b_s4b_b131k,shaving_facial_hair,0.46875
EVA02-L-14 merged2b_s4b_b131k,tying_a_childs_hair_into_a_ponytail,0.36666666666666664
EVA02-L-14 merged2b_s4b_b131k,unclogging_drains_or_fixing_leaks,0.48148148148148145
RN50x64 openai,applying_nail_polish,0.2857142857142857
