model,activity,score
BAAI/AltCLIP,applying_nail_polish,0.2571428571428571
BAAI/AltCLIP,carving_the_turkey,0.5666666666666667
BAAI/AltCLIP,crafting_homemade_gifts,0.35714285714285715
BAAI/AltCLIP,doing_pilates,0.53125
BAAI/AltCLIP,handling_barbecue_equipment,0.5142857142857142
BAAI/AltCLIP,participating_in_american_football,0.8
BAAI/AltCLIP,performing_physical_repairs,0.6764705882352942
BAAI/AltCLIP,playing_poker,0.35294117647058826
BAAI/AltCLIP,preparing_harbel_teas,0.36363636363636365
BAAI/AltCLIP,shaving_facial_hair,0.5625
BAAI/AltCLIP,tying_a_childs_hair_into_a_ponytail,0.23333333333333334
BAAI/AltCLIP,unclogging_drains_or_fixing_leaks,0.37037037037037035
EVA01-g-14 laion400m_s11b_b41k,applying_nail_polish,0.22857142857142856
EVA01-g-14 laion400m_s11b_b41k,carving_the_turkey,0.3
EVA01-g-14 laion400m_s11b_b41k,crafting_homemade_gifts,0.2857142857142857
EVA01-g-14 laion400m_s11b_b41k,doing_pilates,0.375
EVA01-g-14 laion400m_s11b_b41k,handling_barbecue_equipment,0.6285714285714286
EVA01-g-14 laion400m_s11b_b41k,participating_in_american_football,0.5
EVA01-g-14 laion400m_s11b_b41k,performing_physical_repairs,0.5882352941176471
EVA01-g-14 laion400m_s11b_b41k,playing_poker,0.5588235294117647
EVA01-g-14 laion400m_s11b_b41k,preparing_harbel_teas,0.2727272727272727
EVA01-g-14 laion400m_s11b_b41k,shaving_facial_hair,0.5
EVA01-g-14 laion400m_s11b_b41k,tying_a_childs_hair_into_a_ponytail,0.06666666666666667
EVA01-g-14 laion400m_s11b_b41k,unclogging_drains_or_fixing_leaks,0.48148148148148145
EVA02-L-14 merged2b_s4b_b131k,applying_nail_polish,0.2857142857142857
EVA02-L-14 merged2b_s4b_b131k,carving_the_turkey,0.5
EVA02-L-14 merged2b_s4b_b131k,crafting_homemade_gifts,0.5357142857142857
EVA02-L-14 merged2b_s4b_b131k,doing_pilates,0.53125
EVA02-L-14 merged2b_s4b_b131k,handling_barbecue_equipment,0.6571428571428571
EVA02-L-14 merged2b_s4b_b131k,participating_in_american_football,0.6
EVA02-L-14 merged2b_s4b_b131k,performing_physical_repairs,0.7352941176470589
EVA02-L-14 merged2b_s4b_b131k,playing_poker,0.5588235294117647
EVA02-L-14 merged2b_s4b_b131k,preparing_harbel_teas,0.3333333333333333
EVA02-L-14 merged2b_s4b_b131k,shaving_facial_hair,0.5
EVA02-L-14 merged2b_s4b_b131k,tying_a_childs_hair_into_a_ponytail,0.13333333333333333
EVA02-L-14 merged2b_s4b_b131k,unclogging_drains_or_fixing_leaks,0.5555555555555556
RN50x64 openai,applying_nail_polish,0.37142857142857144
RN50x64 openai,carving_the_turkey,0.5333333333333333
RN50x64 openai,crafting_homemade_gifts,0.25
RN50x64 openai,doing_pilates,0.4375
RN50x64 openai,handling_barbecue_equipment,0.6571428571428571
RN50x64 openai,participating_in_american_football,0.5333333333333333
RN50x64 openai,performing_physical_repairs,0.7058823529411765
RN50x64 openai,playing_poker,0.47058823529411764
RN50x64 openai,preparing_harbel_teas,0.42424242424242425
RN50x64 openai,shaving_facial_hair,0.53125
RN50x64 openai,tying_a_childs_hair_into_a_ponytail,0.4
RN50x64 openai,unclogging_drains_or_fixing_leaks,0.4074074074074074
ViT-B-16 openai,applying_nail_polish,0.5142857142857142
ViT-B-16 openai,carving_the_turkey,0.3333333333333333
ViT-B-16 openai,crafting_homemade_gifts,0.10714285714285714
ViT-B-16 openai,doing_pilates,0.4375
ViT-B-16 openai,handling_barbecue_equipment,0.3142857142857143
ViT-B-16 openai,participating_in_american_football,0.5333333333333333
ViT-B-16 openai,performing_physical_repairs,0.47058823529411764
ViT-B-16 openai,playing_poker,0.5294117647058824
ViT-B-16 openai,preparing_harbel_teas,0.3333333333333333
ViT-B-16 openai,shaving_facial_hair,0.34375
ViT-B-16 openai,tying_a_childs_hair_into_a_ponytail,0.26666666666666666
ViT-B-16 openai,unclogging_drains_or_fixing_leaks,0.37037037037037035
ViT-B-32 openai,applying_nail_polish,0.4857142857142857
ViT-B-32 openai,carving_the_turkey,0.2
ViT-B-32 openai,crafting_homemade_gifts,0.07142857142857142
ViT-B-32 openai,doing_pilates,0.28125
ViT-B-32 openai,handling_barbecue_equipment,0.3142857142857143
ViT-B-32 openai,participating_in_american_football,0.4666666666666667
ViT-B-32 openai,performing_physical_repairs,0.5588235294117647
ViT-B-32 openai,playing_poker,0.38235294117647056
ViT-B-32 openai,preparing_harbel_teas,0.24242424242424243
ViT-B-32 openai,shaving_facial_hair,0.28125
ViT-B-32 openai,tying_a_childs_hair_into_a_ponytail,0.3333333333333333
ViT-B-32 openai,unclogging_drains_or_fixing_leaks,0.37037037037037035
ViT-L-14 openai,applying_nail_polish,0.3142857142857143
ViT-L-14 openai,carving_the_turkey,0.43333333333333335
ViT-L-14 openai,crafting_homemade_gifts,0.32142857142857145
ViT-L-14 openai,doing_pilates,0.75
ViT-L-14 openai,handling_barbecue_equipment,0.4857142857142857
ViT-L-14 openai,participating_in_american_football,0.6666666666666666
ViT-L-14 openai,performing_physical_repairs,0.7352941176470589
ViT-L-14 openai,playing_poker,0.2647058823529412
ViT-L-14 openai,preparing_harbel_teas,0.30303030303030304
ViT-L-14 openai,shaving_facial_hair,0.53125
ViT-L-14 openai,tying_a_childs_hair_into_a_ponytail,0.16666666666666666
ViT-L-14 openai,unclogging_drains_or_fixing_leaks,0.3333333333333333
coca_ViT-B-32 laion2b_s13b_b90k,applying_nail_polish,0.42857142857142855
coca_ViT-B-32 laion2b_s13b_b90k,carving_the_turkey,0.5333333333333333
coca_ViT-B-32 laion2b_s13b_b90k,crafting_homemade_gifts,0.25
coca_ViT-B-32 laion2b_s13b_b90k,doing_pilates,0.4375
coca_ViT-B-32 laion2b_s13b_b90k,handling_barbecue_equipment,0.4857142857142857
coca_ViT-B-32 laion2b_s13b_b90k,participating_in_american_football,0.5333333333333333
coca_ViT-B-32 laion2b_s13b_b90k,performing_physical_repairs,0.7058823529411765
coca_ViT-B-32 laion2b_s13b_b90k,playing_poker,0.5
coca_ViT-B-32 laion2b_s13b_b90k,preparing_harbel_teas,0.5454545454545454
coca_ViT-B-32 laion2b_s13b_b90k,shaving_facial_hair,0.28125
coca_ViT-B-32 laion2b_s13b_b90k,tying_a_childs_hair_into_a_ponytail,0.16666666666666666
coca_ViT-B-32 laion2b_s13b_b90k,unclogging_drains_or_fixing_leaks,0.4444444444444444
coca_ViT-L-14 laion2b_s13b_b90k,applying_nail_polish,0.45714285714285713
coca_ViT-L-14 laion2b_s13b_b90k,carving_the_turkey,0.5333333333333333
coca_ViT-L-14 laion2b_s13b_b90k,crafting_homemade_gifts,0.35714285714285715
coca_ViT-L-14 laion2b_s13b_b90k,doing_pilates,0.34375
