model,activity,score
BAAI/AltCLIP,applying_nail_polish,1.0
BAAI/AltCLIP,carving_the_turkey,0.9444444444444444
BAAI/AltCLIP,crafting_homemade_gifts,0.7619047619047619
BAAI/AltCLIP,doing_pilates,0.8421052631578947
BAAI/AltCLIP,handling_barbecue_equipment,0.96
BAAI/AltCLIP,participating_in_american_football,0.9473684210526315
BAAI/AltCLIP,performing_physical_repairs,1.0
BAAI/AltCLIP,playing_poker,1.0
BAAI/AltCLIP,preparing_harbel_teas,1.0
BAAI/AltCLIP,shaving_facial_hair,1.0
BAAI/AltCLIP,tying_a_childs_hair_into_a_ponytail,1.0
BAAI/AltCLIP,unclogging_drains_or_fixing_leaks,0.75
EVA01-g-14 laion400m_s11b_b41k,applying_nail_polish,1.0
EVA01-g-14 laion400m_s11b_b41k,carving_the_turkey,0.8333333333333334
EVA01-g-14 laion400m_s11b_b41k,crafting_homemade_gifts,0.7619047619047619
EVA01-g-14 laion400m_s11b_b41k,doing_pilates,0.7368421052631579
EVA01-g-14 laion400m_s11b_b41k,handling_barbecue_equipment,0.96
EVA01-g-14 laion400m_s11b_b41k,participating_in_american_football,0.7368421052631579
EVA01-g-14 laion400m_s11b_b41k,performing_physical_repairs,0.95
EVA01-g-14 laion400m_s11b_b41k,playing_poker,0.8947368421052632
EVA01-g-14 laion400m_s11b_b41k,preparing_harbel_teas,0.9583333333333334
EVA01-g-14 laion400m_s11b_b41k,shaving_facial_hair,1.0
EVA01-g-14 laion400m_s11b_b41k,tying_a_childs_hair_into_a_ponytail,1.0
EVA01-g-14 laion400m_s11b_b41k,unclogging_drains_or_fixing_leaks,0.75
EVA01-g-14-plus merged2b_s11b_b114k,applying_nail_polish,1.0
EVA01-g-14-plus merged2b_s11b_b114k,carving_the_turkey,0.9444444444444444
EVA01-g-14-plus merged2b_s11b_b114k,crafting_homemade_gifts,0.8571428571428571
EVA01-g-14-plus merged2b_s11b_b114k,doing_pilates,0.7894736842105263
EVA01-g-14-plus merged2b_s11b_b114k,handling_barbecue_equipment,1.0
EVA01-g-14-plus merged2b_s11b_b114k,participating_in_american_football,0.8947368421052632
EVA01-g-14-plus merged2b_s11b_b114k,performing_physical_repairs,0.9
EVA01-g-14-plus merged2b_s11b_b114k,playing_poker,1.0
EVA01-g-14-plus merged2b_s11b_b114k,preparing_harbel_teas,1.0
EVA01-g-14-plus merged2b_s11b_b114k,shaving_facial_hair,1.0
EVA01-g-14-plus merged2b_s11b_b114k,tying_a_childs_hair_into_a_ponytail,1.0
EVA01-g-14-plus merged2b_s11b_b114k,unclogging_drains_or_fixing_leaks,0.9
EVA02-B-16 merged2b_s8b_b131k,applying_nail_polish,0.9047619047619048
EVA02-B-16 merged2b_s8b_b131k,carving_the_turkey,0.9444444444444444
EVA02-B-16 merged2b_s8b_b131k,crafting_homemade_gifts,0.9047619047619048
EVA02-B-16 merged2b_s8b_b131k,doing_pilates,0.8421052631578947
EVA02-B-16 merged2b_s8b_b131k,handling_barbecue_equipment,1.0
EVA02-B-16 merged2b_s8b_b131k,participating_in_american_football,0.8947368421052632
EVA02-B-16 merged2b_s8b_b131k,performing_physical_repairs,1.0
EVA02-B-16 merged2b_s8b_b131k,playing_poker,1.0
EVA02-B-16 merged2b_s8b_b131k,preparing_harbel_teas,1.0
EVA02-B-16 merged2b_s8b_b131k,shaving_facial_hair,1.0
EVA02-B-16 merged2b_s8b_b131k,tying_a_childs_hair_into_a_ponytail,1.0
EVA02-B-16 merged2b_s8b_b131k,unclogging_drains_or_fixing_leaks,0.95
EVA02-L-14 merged2b_s4b_b131k,applying_nail_polish,1.0
EVA02-L-14 merged2b_s4b_b131k,carving_the_turkey,0.7777777777777778
EVA02-L-14 merged2b_s4b_b131k,crafting_homemade_gifts,0.7619047619047619
EVA02-L-14 merged2b_s4b_b131k,doing_pilates,0.7894736842105263
EVA02-L-14 merged2b_s4b_b131k,handling_barbecue_equipment,0.96
EVA02-L-14 merged2b_s4b_b131k,participating_in_american_football,0.8947368421052632
EVA02-L-14 merged2b_s4b_b131k,performing_physical_repairs,1.0
EVA02-L-14 merged2b_s4b_b131k,playing_poker,1.0
EVA02-L-14 merged2b_s4b_b131k,preparing_harbel_teas,0.9583333333333334
EVA02-L-14 merged2b_s4b_b131k,shaving_facial_hair,1.0
EVA02-L-14 merged2b_s4b_b131k,tying_a_childs_hair_into_a_ponytail,0.9285714285714286
EVA02-L-14 merged2b_s4b_b131k,unclogging_drains_or_fixing_leaks,0.85
EVA02-L-14-336 merged2b_s6b_b61k,applying_nail_polish,0.9523809523809523
EVA02-L-14-336 merged2b_s6b_b61k,carving_the_turkey,0.8888888888888888
EVA02-L-14-336 merged2b_s6b_b61k,crafting_homemade_gifts,0.7619047619047619
EVA02-L-14-336 merged2b_s6b_b61k,doing_pilates,0.8947368421052632
EVA02-L-14-336 merged2b_s6b_b61k,handling_barbecue_equipment,1.0
EVA02-L-14-336 merged2b_s6b_b61k,participating_in_american_football,0.9473684210526315
EVA02-L-14-336 merged2b_s6b_b61k,performing_physical_repairs,1.0
EVA02-L-14-336 merged2b_s6b_b61k,playing_poker,1.0
EVA02-L-14-336 merged2b_s6b_b61k,preparing_harbel_teas,0.9583333333333334
EVA02-L-14-336 merged2b_s6b_b61k,shaving_facial_hair,1.0
EVA02-L-14-336 merged2b_s6b_b61k,tying_a_childs_hair_into_a_ponytail,1.0
EVA02-L-14-336 merged2b_s6b_b61k,unclogging_drains_or_fixing_leaks,0.85
RN50x64 openai,applying_nail_polish,1.0
RN50x64 openai,carving_the_turkey,0.5
RN50x64 openai,crafting_homemade_gifts,0.7142857142857143
RN50x64 openai,doing_pilates,0.631578947368421
RN50x64 openai,handling_barbecue_equipment,0.96
RN50x64 openai,participating_in_american_football,0.6842105263157895
RN50x64 openai,performing_physical_repairs,1.0
RN50x64 openai,playing_poker,0.8947368421052632
RN50x64 openai,preparing_harbel_teas,0.9166666666666666
RN50x64 openai,shaving_facial_hair,0.9473684210526315
RN50x64 openai,tying_a_childs_hair_into_a_ponytail,0.9285714285714286
RN50x64 openai,unclogging_drains_or_fixing_leaks,1.0
ViT-B-16 openai,applying_nail_polish,0.9523809523809523
ViT-B-16 openai,carving_the_turkey,0.9444444444444444
ViT-B-16 openai,crafting_homemade_gifts,0.9047619047619048
ViT-B-16 openai,doing_pilates,0.7368421052631579
ViT-B-16 openai,handling_barbecue_equipment,1.0
ViT-B-16 openai,participating_in_american_football,0.8947368421052632
ViT-B-16 openai,performing_physical_repairs,1.0
ViT-B-16 openai,playing_poker,0.9473684210526315
ViT-B-16 openai,preparing_harbel_teas,0.9166666666666666
ViT-B-16 openai,shaving_facial_hair,1.0
ViT-B-16 openai,tying_a_childs_hair_into_a_ponytail,0.7857142857142857
ViT-B-16 openai,unclogging_drains_or_fixing_leaks,0.7
ViT-B-32 laion2b_s34b_b79k,applying_nail_polish,0.9523809523809523
ViT-B-32 laion2b_s34b_b79k,carving_the_turkey,0.7777777777777778
ViT-B-32 laion2b_s34b_b79k,crafting_homemade_gifts,0.9523809523809523
ViT-B-32 laion2b_s34b_b79k,doing_pilates,0.8421052631578947
ViT-B-32 laion2b_s34b_b79k,handling_barbecue_equipment,0.92
ViT-B-32 laion2b_s34b_b79k,participating_in_american_football,0.9473684210526315
ViT-B-32 laion2b_s34b_b79k,performing_physical_repairs,0.95
ViT-B-32 laion2b_s34b_b79k,playing_poker,0.9473684210526315
ViT-B-32 laion2b_s34b_b79k,preparing_harbel_teas,1.0
ViT-B-32 laion2b_s34b_b79k,shaving_facial_hair,1.0
ViT-B-32 laion2b_s34b_b79k,tying_a_childs_hair_into_a_ponytail,0.8571428571428571
ViT-B-32 laion2b_s34b_b79k,unclogging_drains_or_fixing_leaks,1.0
ViT-B-32 laion400m_e31,applying_nail_polish,0.9047619047619048
ViT-B-32 laion400m_e31,carving_the_turkey,0.6666666666666666
ViT-B-32 laion400m_e31,crafting_homemade_gifts,0.8095238095238095
ViT-B-32 laion400m_e31,doing_pilates,0.8421052631578947
ViT-B-32 laion400m_e31,handling_barbecue_equipment,0.88
ViT-B-32 laion400m_e31,participating_in_american_football,0.8947368421052632
ViT-B-32 laion400m_e31,performing_physical_repairs,0.95
ViT-B-32 laion400m_e31,playing_poker,0.9473684210526315
ViT-B-32 laion400m_e31,preparing_harbel_teas,0.875
ViT-B-32 laion400m_e31,shaving_facial_hair,1.0
ViT-B-32 laion400m_e31,tying_a_childs_hair_into_a_ponytail,0.5714285714285714
ViT-B-32 laion400m_e31,unclogging_drains_or_fixing_leaks,0.8
ViT-B-32 negCLIP.pt,applying_nail_polish,0.9523809523809523
ViT-B-32 negCLIP.pt,carving_the_turkey,0.7777777777777778
ViT-B-32 negCLIP.pt,crafting_homemade_gifts,0.9047619047619048
ViT-B-32 negCLIP.pt,doing_pilates,0.8947368421052632
ViT-B-32 negCLIP.pt,handling_barbecue_equipment,1.0
ViT-B-32 negCLIP.pt,participating_in_american_football,0.8947368421052632
ViT-B-32 negCLIP.pt,performing_physical_repairs,1.0
ViT-B-32 negCLIP.pt,playing_poker,0.9473684210526315
ViT-B-32 negCLIP.pt,preparing_harbel_teas,0.9583333333333334
ViT-B-32 negCLIP.pt,shaving_facial_hair,1.0
ViT-B-32 negCLIP.pt,tying_a_childs_hair_into_a_ponytail,0.8571428571428571
ViT-B-32 negCLIP.pt,unclogging_drains_or_fixing_leaks,0.95
ViT-B-32 openai,applying_nail_polish,0.9047619047619048
ViT-B-32 openai,carving_the_turkey,0.8333333333333334
ViT-B-32 openai,crafting_homemade_gifts,0.8095238095238095
ViT-B-32 openai,doing_pilates,0.5263157894736842
ViT-B-32 openai,handling_barbecue_equipment,0.92
ViT-B-32 openai,participating_in_american_football,0.7894736842105263
ViT-B-32 openai,performing_physical_repairs,0.9
ViT-B-32 openai,playing_poker,0.8421052631578947
ViT-B-32 openai,preparing_harbel_teas,0.5416666666666666
ViT-B-32 openai,shaving_facial_hair,1.0
ViT-B-32 openai,tying_a_childs_hair_into_a_ponytail,0.8571428571428571
ViT-B-32 openai,unclogging_drains_or_fixing_leaks,0.75
ViT-H-14 laion2b_s32b_b79k,applying_nail_polish,0.9047619047619048
ViT-H-14 laion2b_s32b_b79k,carving_the_turkey,0.9444444444444444
ViT-H-14 laion2b_s32b_b79k,crafting_homemade_gifts,0.9047619047619048
ViT-H-14 laion2b_s32b_b79k,doing_pilates,0.6842105263157895
ViT-H-14 laion2b_s32b_b79k,handling_barbecue_equipment,0.96
ViT-H-14 laion2b_s32b_b79k,participating_in_american_football,1.0
ViT-H-14 laion2b_s32b_b79k,performing_physical_repairs,0.9
ViT-H-14 laion2b_s32b_b79k,playing_poker,1.0
ViT-H-14 laion2b_s32b_b79k,preparing_harbel_teas,0.9583333333333334
ViT-H-14 laion2b_s32b_b79k,shaving_facial_hair,1.0
ViT-H-14 laion2b_s32b_b79k,tying_a_childs_hair_into_a_ponytail,1.0
ViT-H-14 laion2b_s32b_b79k,unclogging_drains_or_fixing_leaks,0.95
ViT-L-14 laion2b_s32b_b82k,applying_nail_polish,0.9523809523809523
ViT-L-14 laion2b_s32b_b82k,carving_the_turkey,0.9444444444444444
ViT-L-14 laion2b_s32b_b82k,crafting_homemade_gifts,0.9523809523809523
ViT-L-14 laion2b_s32b_b82k,doing_pilates,0.8421052631578947
ViT-L-14 laion2b_s32b_b82k,handling_barbecue_equipment,1.0
ViT-L-14 laion2b_s32b_b82k,participating_in_american_football,1.0
ViT-L-14 laion2b_s32b_b82k,performing_physical_repairs,1.0
ViT-L-14 laion2b_s32b_b82k,playing_poker,1.0
ViT-L-14 laion2b_s32b_b82k,preparing_harbel_teas,1.0
ViT-L-14 laion2b_s32b_b82k,shaving_facial_hair,1.0
ViT-L-14 laion2b_s32b_b82k,tying_a_childs_hair_into_a_ponytail,1.0
ViT-L-14 laion2b_s32b_b82k,unclogging_drains_or_fixing_leaks,1.0
ViT-L-14 openai,applying_nail_polish,0.9523809523809523
ViT-L-14 openai,carving_the_turkey,0.7777777777777778
ViT-L-14 openai,crafting_homemade_gifts,0.6666666666666666
ViT-L-14 openai,doing_pilates,0.7894736842105263
ViT-L-14 openai,handling_barbecue_equipment,1.0
ViT-L-14 openai,participating_in_american_football,0.8947368421052632
ViT-L-14 openai,performing_physical_repairs,1.0
ViT-L-14 openai,playing_poker,1.0
ViT-L-14 openai,preparing_harbel_teas,0.875
ViT-L-14 openai,shaving_facial_hair,0.9473684210526315
ViT-L-14 openai,tying_a_childs_hair_into_a_ponytail,0.9285714285714286
ViT-L-14 openai,unclogging_drains_or_fixing_leaks,0.65
ViT-L-14-336 openai,applying_nail_polish,1.0
ViT-L-14-336 openai,carving_the_turkey,0.8333333333333334
ViT-L-14-336 openai,crafting_homemade_gifts,0.7142857142857143
ViT-L-14-336 openai,doing_pilates,0.8421052631578947
ViT-L-14-336 openai,handling_barbecue_equipment,1.0
ViT-L-14-336 openai,participating_in_american_football,0.7894736842105263
ViT-L-14-336 openai,performing_physical_repairs,1.0
ViT-L-14-336 openai,playing_poker,1.0
ViT-L-14-336 openai,preparing_harbel_teas,0.875
