model,activity,score
BAAI/AltCLIP,baking_a_cake,0.7142857142857143
BAAI/AltCLIP,customizing_a_motorcycle,0.23076923076923078
BAAI/AltCLIP,designing_a_building,0.47058823529411764
BAAI/AltCLIP,designing_dress,0.375
BAAI/AltCLIP,diving_from_a_high_board,0.23076923076923078
BAAI/AltCLIP,doing_basket_weaving,0.5384615384615384
BAAI/AltCLIP,doing_professional_makeup,0.5
BAAI/AltCLIP,having_face_mask,0.1
BAAI/AltCLIP,knitting_colorful_scarves,0.6470588235294118
BAAI/AltCLIP,playing_acoustic_guitar,0.3684210526315789
BAAI/AltCLIP,programming_new_software,0.38461538461538464
BAAI/AltCLIP,repairing_electronics,0.3
BAAI/AltCLIP,skating_in_a_roller_derby,0.15384615384615385
BAAI/AltCLIP,spinning_pottery,0.38461538461538464
BAAI/AltCLIP,tuning_a_guitar,0.3684210526315789
EVA01-g-14 laion400m_s11b_b41k,baking_a_cake,0.2857142857142857
EVA01-g-14 laion400m_s11b_b41k,customizing_a_motorcycle,0.38461538461538464
EVA01-g-14 laion400m_s11b_b41k,designing_a_building,0.5882352941176471
EVA01-g-14 laion400m_s11b_b41k,designing_dress,0.1875
EVA01-g-14 laion400m_s11b_b41k,diving_from_a_high_board,0.07692307692307693
EVA01-g-14 laion400m_s11b_b41k,doing_basket_weaving,0.6153846153846154
EVA01-g-14 laion400m_s11b_b41k,doing_professional_makeup,0.2857142857142857
EVA01-g-14 laion400m_s11b_b41k,having_face_mask,0.2
EVA01-g-14 laion400m_s11b_b41k,knitting_colorful_scarves,0.4117647058823529
EVA01-g-14 laion400m_s11b_b41k,playing_acoustic_guitar,0.3157894736842105
EVA01-g-14 laion400m_s11b_b41k,programming_new_software,0.3076923076923077
EVA01-g-14 laion400m_s11b_b41k,repairing_electronics,0.2
EVA01-g-14 laion400m_s11b_b41k,skating_in_a_roller_derby,0.23076923076923078
EVA01-g-14 laion400m_s11b_b41k,spinning_pottery,0.3076923076923077
EVA01-g-14 laion400m_s11b_b41k,tuning_a_guitar,0.10526315789473684
EVA01-g-14-plus merged2b_s11b_b114k,baking_a_cake,0.2857142857142857
EVA01-g-14-plus merged2b_s11b_b114k,customizing_a_motorcycle,0.23076923076923078
EVA01-g-14-plus merged2b_s11b_b114k,designing_a_building,0.5294117647058824
EVA01-g-14-plus merged2b_s11b_b114k,designing_dress,0.3125
EVA01-g-14-plus merged2b_s11b_b114k,diving_from_a_high_board,0.15384615384615385
EVA01-g-14-plus merged2b_s11b_b114k,doing_basket_weaving,0.5384615384615384
EVA01-g-14-plus merged2b_s11b_b114k,doing_professional_makeup,0.2857142857142857
EVA01-g-14-plus merged2b_s11b_b114k,having_face_mask,0.1
EVA01-g-14-plus merged2b_s11b_b114k,knitting_colorful_scarves,0.4117647058823529
EVA01-g-14-plus merged2b_s11b_b114k,playing_acoustic_guitar,0.21052631578947367
EVA01-g-14-plus merged2b_s11b_b114k,programming_new_software,0.38461538461538464
EVA01-g-14-plus merged2b_s11b_b114k,repairing_electronics,0.3
EVA01-g-14-plus merged2b_s11b_b114k,skating_in_a_roller_derby,0.15384615384615385
EVA01-g-14-plus merged2b_s11b_b114k,spinning_pottery,0.3076923076923077
EVA01-g-14-plus merged2b_s11b_b114k,tuning_a_guitar,0.21052631578947367
EVA02-B-16 merged2b_s8b_b131k,baking_a_cake,0.35714285714285715
EVA02-B-16 merged2b_s8b_b131k,customizing_a_motorcycle,0.38461538461538464
EVA02-B-16 merged2b_s8b_b131k,designing_a_building,0.47058823529411764
EVA02-B-16 merged2b_s8b_b131k,designing_dress,0.4375
EVA02-B-16 merged2b_s8b_b131k,diving_from_a_high_board,0.15384615384615385
EVA02-B-16 merged2b_s8b_b131k,doing_basket_weaving,0.6923076923076923
EVA02-B-16 merged2b_s8b_b131k,doing_professional_makeup,0.2857142857142857
EVA02-B-16 merged2b_s8b_b131k,having_face_mask,0.2
EVA02-B-16 merged2b_s8b_b131k,knitting_colorful_scarves,0.7058823529411765
EVA02-B-16 merged2b_s8b_b131k,playing_acoustic_guitar,0.05263157894736842
EVA02-B-16 merged2b_s8b_b131k,programming_new_software,0.46153846153846156
EVA02-B-16 merged2b_s8b_b131k,repairing_electronics,0.35
EVA02-B-16 merged2b_s8b_b131k,skating_in_a_roller_derby,0.23076923076923078
EVA02-B-16 merged2b_s8b_b131k,spinning_pottery,0.15384615384615385
EVA02-B-16 merged2b_s8b_b131k,tuning_a_guitar,0.3157894736842105
EVA02-L-14 merged2b_s4b_b131k,baking_a_cake,0.2857142857142857
EVA02-L-14 merged2b_s4b_b131k,customizing_a_motorcycle,0.23076923076923078
EVA02-L-14 merged2b_s4b_b131k,designing_a_building,0.4117647058823529
EVA02-L-14 merged2b_s4b_b131k,designing_dress,0.375
EVA02-L-14 merged2b_s4b_b131k,diving_from_a_high_board,0.15384615384615385
EVA02-L-14 merged2b_s4b_b131k,doing_basket_weaving,0.46153846153846156
EVA02-L-14 merged2b_s4b_b131k,doing_professional_makeup,0.35714285714285715
EVA02-L-14 merged2b_s4b_b131k,having_face_mask,0.1
EVA02-L-14 merged2b_s4b_b131k,knitting_colorful_scarves,0.47058823529411764
EVA02-L-14 merged2b_s4b_b131k,playing_acoustic_guitar,0.21052631578947367
