model,activity,score
BAAI/AltCLIP,baking_a_cake,1.0
BAAI/AltCLIP,customizing_a_motorcycle,0.9629629629629629
BAAI/AltCLIP,designing_a_building,0.9411764705882353
BAAI/AltCLIP,designing_dress,0.7586206896551724
BAAI/AltCLIP,diving_from_a_high_board,0.8461538461538461
BAAI/AltCLIP,doing_basket_weaving,1.0
BAAI/AltCLIP,doing_professional_makeup,0.8571428571428571
BAAI/AltCLIP,having_face_mask,0.85
BAAI/AltCLIP,knitting_colorful_scarves,0.8636363636363636
BAAI/AltCLIP,playing_acoustic_guitar,1.0
BAAI/AltCLIP,programming_new_software,0.9629629629629629
BAAI/AltCLIP,repairing_electronics,0.9444444444444444
BAAI/AltCLIP,skating_in_a_roller_derby,1.0
BAAI/AltCLIP,spinning_pottery,1.0
BAAI/AltCLIP,tuning_a_guitar,1.0
EVA01-g-14 laion400m_s11b_b41k,baking_a_cake,1.0
EVA01-g-14 laion400m_s11b_b41k,customizing_a_motorcycle,0.9259259259259259
EVA01-g-14 laion400m_s11b_b41k,designing_a_building,0.9411764705882353
EVA01-g-14 laion400m_s11b_b41k,designing_dress,0.8620689655172413
EVA01-g-14 laion400m_s11b_b41k,diving_from_a_high_board,0.6153846153846154
EVA01-g-14 laion400m_s11b_b41k,doing_basket_weaving,0.95
EVA01-g-14 laion400m_s11b_b41k,doing_professional_makeup,0.7142857142857143
EVA01-g-14 laion400m_s11b_b41k,having_face_mask,1.0
EVA01-g-14 laion400m_s11b_b41k,knitting_colorful_scarves,0.8181818181818182
EVA01-g-14 laion400m_s11b_b41k,playing_acoustic_guitar,1.0
EVA01-g-14 laion400m_s11b_b41k,programming_new_software,1.0
EVA01-g-14 laion400m_s11b_b41k,repairing_electronics,1.0
EVA01-g-14 laion400m_s11b_b41k,skating_in_a_roller_derby,1.0
EVA01-g-14 laion400m_s11b_b41k,spinning_pottery,1.0
EVA01-g-14 laion400m_s11b_b41k,tuning_a_guitar,1.0
EVA01-g-14-plus merged2b_s11b_b114k,baking_a_cake,1.0
EVA01-g-14-plus merged2b_s11b_b114k,customizing_a_motorcycle,0.9629629629629629
EVA01-g-14-plus merged2b_s11b_b114k,designing_a_building,0.8235294117647058
EVA01-g-14-plus merged2b_s11b_b114k,designing_dress,0.6551724137931034
EVA01-g-14-plus merged2b_s11b_b114k,diving_from_a_high_board,0.6153846153846154
EVA01-g-14-plus merged2b_s11b_b114k,doing_basket_weaving,0.95
EVA01-g-14-plus merged2b_s11b_b114k,doing_professional_makeup,0.7857142857142857
EVA01-g-14-plus merged2b_s11b_b114k,having_face_mask,0.75
EVA01-g-14-plus merged2b_s11b_b114k,knitting_colorful_scarves,0.8181818181818182
EVA01-g-14-plus merged2b_s11b_b114k,playing_acoustic_guitar,1.0
EVA01-g-14-plus merged2b_s11b_b114k,programming_new_software,0.9259259259259259
EVA01-g-14-plus merged2b_s11b_b114k,repairing_electronics,1.0
EVA01-g-14-plus merged2b_s11b_b114k,skating_in_a_roller_derby,0.9411764705882353
EVA01-g-14-plus merged2b_s11b_b114k,spinning_pottery,0.8888888888888888
EVA01-g-14-plus merged2b_s11b_b114k,tuning_a_guitar,1.0
EVA02-B-16 merged2b_s8b_b131k,baking_a_cake,1.0
EVA02-B-16 merged2b_s8b_b131k,customizing_a_motorcycle,0.9259259259259259
EVA02-B-16 merged2b_s8b_b131k,designing_a_building,0.8823529411764706
EVA02-B-16 merged2b_s8b_b131k,designing_dress,0.7586206896551724
EVA02-B-16 merged2b_s8b_b131k,diving_from_a_high_board,0.6923076923076923
EVA02-B-16 merged2b_s8b_b131k,doing_basket_weaving,0.95
EVA02-B-16 merged2b_s8b_b131k,doing_professional_makeup,0.8571428571428571
EVA02-B-16 merged2b_s8b_b131k,having_face_mask,0.8
EVA02-B-16 merged2b_s8b_b131k,knitting_colorful_scarves,0.7272727272727273
EVA02-B-16 merged2b_s8b_b131k,playing_acoustic_guitar,1.0
EVA02-B-16 merged2b_s8b_b131k,programming_new_software,0.9259259259259259
EVA02-B-16 merged2b_s8b_b131k,repairing_electronics,0.8888888888888888
EVA02-B-16 merged2b_s8b_b131k,skating_in_a_roller_derby,0.9411764705882353
